Date,Site,Staff Reported Positive Tests,# of Currently Positive Staff, Staff Deaths,Staff Recovered,Housing type,Isolation Inmates,Positive Inmates,Confirmed Inmate Deaths,Pending Results,Recovered Inmates,Daily Recovered,N1,N2,B.1.1.7 (Alpha),B.1.351 (Beta),P.1 (Gamma),B.1.617 (Delta),B.1.427/B.1.429 (Epsilon),N679K/Q954H (Omicron),Presumptive Cases,Average Presumptive Cases,Y,X
10/11/21,NERC,44,4,0,40,CELLED,0,0,0,0,15,,0,0,0,0,0,0,0,,4,4,41.48928224,-81.66790513
10/18/21,NERC,47,4,0,43,CELLED,0,0,0,1,15,,0,0,0,0,0,0,0,,4,3,41.48928224,-81.66790513
10/25/21,NERC,48,3,0,45,CELLED,0,0,0,2,15,,0,0,0,0,0,0,0,,3,3,41.48928224,-81.66790513
11/1/21,NERC,48,1,0,47,CELLED,0,0,0,2,15,,0,0,0,0,0,0,0,,1,1,41.48928224,-81.66790513
11/8/21,NERC,48,0,0,48,CELLED,0,0,0,2,15,,0,0,0,0,0,0,0,,0,0,41.48928224,-81.66790513
11/15/21,NERC,49,1,0,48,CELLED,0,0,0,0,15,,0,0,0,0,0,0,0,,1,1,41.48928224,-81.66790513
11/22/21,NERC,51,3,0,48,CELLED,0,0,0,0,15,,0,0,0,0,0,0,0,,3,3,41.48928224,-81.66790513
11/29/21,NERC,52,4,0,48,CELLED,0,0,0,1,13,,0,0,0,0,0,0,0,,4,4,41.48928224,-81.66790513
12/6/21,NERC,53,5,0,48,CELLED,0,0,0,0,13,,23.3,17.8,0,0,0,1,1,,5,5,41.48928224,-81.66790513
12/13/21,NERC,54,5,0,49,CELLED,0,0,0,1,13,,0,0,0,0,0,0,0,,5,5,41.48928224,-81.66790513
12/20/21,NERC,58,7,0,51,CELLED,0,0,0,0,13,,0,0,0,0,0,0,0,,7,6,41.48928224,-81.66790513
12/27/21,NERC,65,11,0,54,CELLED,0,0,0,0,13,,190,196,0,0,0,0,0,1,11,10,41.48928224,-81.66790513
1/3/22,NERC,83,26,0,57,CELLED,19,11,0,9,12,,0,0,0,0,0,0,0,1,37,28,41.48928224,-81.66790513
1/10/22,NERC,100,26,0,74,CELLED,19,19,0,1,12,,0,,0,0,0,0,0,1,45,39,41.48928224,-81.66790513
1/17/22,NERC,108,13,0,95,CELLED,17,15,0,3,19,,0,0,,,,,,,28,30,41.48928224,-81.66790513
9/4/20,ORW,14,1,0,13,,17,9,0,21,37,,93.7,91.7,,,,,,,10,10,40.2243883,-83.39323232
9/9/20,ORW,15,2,0,13,,31,28,0,20,40,1,128,281,,,,,,,30,30,40.2243883,-83.39323232
9/15/20,ORW,15,2,0,13,,16,15,0,40,58,16,71.5,107,,,,,,,17,29,40.2243883,-83.39323232
9/22/20,ORW,15,2,0,13,,19,18,0,37,66,1,147,147,,,,,,,20,18,40.2243883,-83.39323232
9/29/20,ORW,16,3,0,13,,25,25,0,1,76,6,273,186,,,,,,,28,26,40.2243883,-83.39323232
10/6/20,ORW,25,12,0,13,,39,39,0,41,92,5,98.1,67,,,,,,,51,41,40.2243883,-83.39323232
10/13/20,ORW,32,19,0,13,,43,41,0,5,107,0,32.8,43.5,,,,,,,60,53,40.2243883,-83.39323232
10/20/20,ORW,34,2,0,32,,23,22,0,27,136,9,8.62,6.37,,,,,,,24,40,40.2243883,-83.39323232
10/27/20,ORW,35,1,0,34,,7,7,0,0,150,10,83.2,91.4,,,,,,,8,18,40.2243883,-83.39323232
11/3/20,ORW,37,3,0,34,,45,45,0,21,141,-1,10.4,7.82,,,,,,,48,32,40.2243883,-83.39323232
11/10/20,ORW,43,6,0,37,,26,25,0,2,163,15,28.7,33.2,,,,,,,31,49,40.2243883,-83.39323232
11/17/20,ORW,54,16,0,38,,48,44,0,23,183,9,37.4,41.5,,,,,,,60,49,40.2243883,-83.39323232
11/24/20,ORW,67,20,0,47,,31,29,0,17,202,0,278,128,,,,,,,49,60,40.2243883,-83.39323232
12/1/20,ORW,71,14,0,57,,14,14,0,0,220,6,37.9,20,,,,,,,28,41,40.2243883,-83.39323232
12/8/20,ORW,82,19,0,63,,10,10,0,5,229,7,20.1,10.5,,,,,,,29,34,40.2243883,-83.39323232
12/15/20,ORW,85,5,0,80,,9,7,0,27,232,3,15.2,0,,,,,,,12,30,40.2243883,-83.39323232
12/22/20,ORW,93,13,0,80,,14,13,0,13,231,0,590,118,,,,,,,26,21,40.2243883,-83.39323232
12/29/20,ORW,103,11,0,92,,10,10,0,0,234,3,303,52.4,,,,,,,21,27,40.2243883,-83.39323232
1/4/21,ORW,111,17,0,94,,25,25,0,0,232,0,111,221,,,,,,,42,34,40.2243883,-83.39323232
1/11/21,ORW,123,19,0,104,,32,29,0,19,244,11,50,90.1,,,,,,,48,53,40.2243883,-83.39323232
1/18/21,ORW,132,19,0,113,,16,16,0,2,259,0,304,1060,,,,,,,35,35,40.2243883,-83.39323232
1/25/21,ORW,142,13,0,129,,26,26,0,0,265,2,29.6,14.5,,,,,,,39,36,40.2243883,-83.39323232
2/2/21,ORW,147,8,0,139,,13,13,0,0,286,8,125,293,,,,,,,21,34,40.2243883,-83.39323232
2/8/21,ORW,148,3,0,145,,16,15,0,3,293,8,190,175,,,,,,,18,23,40.2243883,-83.39323232
2/15/21,ORW,150,2,0,148,,18,18,0,3,293,0,241,111,,,,,,,20,19,40.2243883,-83.39323232
2/22/21,ORW,153,5,0,148,,10,10,0,0,308,1,28.5,54.3,,,,,,,15,14,40.2243883,-83.39323232
3/1/21,ORW,153,0,0,153,,8,8,0,0,311,-2,5.68,6.69,,,,,,,8,11,40.2243883,-83.39323232
3/8/21,ORW,154,1,0,153,,4,4,0,0,317,1,6.26,0,,,,,,,5,6,40.2243883,-83.39323232
3/15/21,ORW,154,0,0,154,,8,7,0,6,314,0,7.32,2.89,,,,,,,7,7,40.2243883,-83.39323232
3/22/21,ORW,155,1,0,154,,2,2,0,2,315,0,0,0,,,,,,,3,4,40.2243883,-83.39323232
3/29/21,ORW,155,1,0,154,,1,1,0,0,313,0,0,0,,,,,,,2,2,40.2243883,-83.39323232
4/5/21,ORW,155,1,0,154,,1,1,0,1,308,0,0,0,,,,,,,2,2,40.2243883,-83.39323232
4/12/21,ORW,155,0,0,155,,2,2,0,0,304,0,0,0,,,,,,,2,2,40.2243883,-83.39323232
4/19/21,ORW,155,0,0,155,,2,2,0,11,297,-1,0,0,,,,,,,2,1,40.2243883,-83.39323232
4/26/21,ORW,155,0,0,155,,1,1,0,36,296,,0,0,,,,,,,1,1,40.2243883,-83.39323232
5/3/21,ORW,155,0,0,155,,1,1,0,2,297,,0,0,,,,,,,1,1,40.2243883,-83.39323232
5/10/21,ORW,156,1,0,155,,0,0,0,0,296,,0,0,,,,,,,1,1,40.2243883,-83.39323232
5/17/21,ORW,157,1,0,156,,27,27,0,1,291,,15,2.75,,,,,,,28,15,40.2243883,-83.39323232
5/24/21,ORW,157,0,0,157,,20,20,0,4,318,,13,0,,,,,,,20,35,40.2243883,-83.39323232
6/1/21,ORW,157,0,0,157,,20,20,0,13,334,,0,0,,,,,,,20,24,40.2243883,-83.39323232
6/7/21,ORW,157,0,0,157,,3,3,0,2,347,,0,0,,,,,,,3,10,40.2243883,-83.39323232
6/14/21,ORW,157,0,0,157,,2,2,0,5,346,,0,0,,,,,,,2,2,40.2243883,-83.39323232
6/21/21,ORW,157,0,0,157,,0,0,0,21,345,,0,0,,,,,,,0,1,40.2243883,-83.39323232
6/28/21,ORW,157,0,0,157,,0,0,0,7,341,,0,0,,,,,,,0,0,40.2243883,-83.39323232
7/6/21,ORW,157,0,0,157,,0,0,0,1,333,,0,0,,,,,,,0,0,40.2243883,-83.39323232
7/12/21,ORW,157,0,0,157,,0,0,0,4,330,,0,0,0,0,,,,,0,0,40.2243883,-83.39323232
7/19/21,ORW,157,0,0,157,,0,0,0,11,326,,0,0,0,0,,,,,0,0,40.2243883,-83.39323232
7/26/21,ORW,157,0,0,157,,0,0,0,5,321,,0,0,,,,,,,162,0,40.2243883,-83.39323232
8/2/21,ORW,157,0,0,157,,0,0,0,5,318,,0,0,0,0,,,,,0,0,40.2243883,-83.39323232
8/9/21,ORW,157,0,0,157,,0,0,0,0,314,,0,0,0,0,0,0,0,,0,0,40.2243883,-83.39323232
8/16/21,ORW,158,1,0,157,,0,0,0,22,313,,0,0,0,0,0,0,0,,1,1,40.2243883,-83.39323232
8/23/21,ORW,158,0,0,158,,0,0,0,14,308,,0,0,0,0,0,1,1,,0,1,40.2243883,-83.39323232
8/30/21,ORW,159,1,0,158,,0,0,0,20,306,,0,0,0,0,0,0,0,,1,1,40.2243883,-83.39323232
9/7/21,ORW,160,1,0,159,,4,4,0,33,302,,0,0,0,0,0,0,0,,5,4,40.2243883,-83.39323232
9/13/21,ORW,162,3,0,159,,1,1,0,31,305,,0,0,0,0,0,0,0,,4,4,40.2243883,-83.39323232
9/20/21,ORW,164,2,0,162,COMBO,1,1,0,10,303,,4.04,0,0,0,0,1,1,,3,3,40.2243883,-83.39323232
9/27/21,ORW,168,6,0,162,COMBO,4,3,0,20,300,,0,0,0,0,0,1,1,,9,8,40.2243883,-83.39323232
10/4/21,ORW,170,2,0,168,COMBO,3,3,0,32,293,,0,0,0,0,0,0,0,,5,6,40.2243883,-83.39323232
10/11/21,ORW,170,2,0,168,COMBO,9,9,0,24,293,,13.1,8.2,0,0,0,1,1,,11,9,40.2243883,-83.39323232
10/18/21,ORW,171,1,0,170,COMBO,26,13,0,44,291,,9.55,7.02,0,0,0,1,1,,14,13,40.2243883,-83.39323232
10/25/21,ORW,172,2,0,170,COMBO,23,22,0,14,304,,6.05,3.9,0,0,0,1,1,,24,20,40.2243883,-83.39323232
11/1/21,ORW,172,2,0,170,COMBO,14,14,0,6,314,,40.4,28.2,0,0,0,1,1,,16,15,40.2243883,-83.39323232
11/8/21,ORW,181,10,0,171,COMBO,11,7,0,14,318,,19.1,11.7,0,0,0,1,1,,17,16,40.2243883,-83.39323232
11/15/21,ORW,188,16,0,172,COMBO,14,12,0,36,320,,167,156,0,0,0,1,1,,28,23,40.2243883,-83.39323232
11/22/21,ORW,189,6,0,183,COMBO,24,23,0,17,322,,439,514,0,0,0,1,1,,29,26,40.2243883,-83.39323232
11/29/21,ORW,199,8,1,190,COMBO,15,14,0,7,335,,96.7,80.2,0,0,0,1,1,,22,26,40.2243883,-83.39323232
12/6/21,ORW,202,5,1,196,COMBO,8,7,0,38,344,,147,136,0,0,0,1,1,,12,15,40.2243883,-83.39323232
12/13/21,ORW,203,5,1,197,COMBO,13,13,0,20,346,,40,19.7,0,0,0,1,1,,18,16,40.2243883,-83.39323232
12/20/21,ORW,221,20,1,200,COMBO,9,7,0,36,349,,23.1,17.5,0,0,0,1,1,,27,24,40.2243883,-83.39323232
12/27/21,ORW,232,18,1,213,COMBO,9,7,0,30,351,,63.4,65.4,0,0,0,1,1,0,25,30,40.2243883,-83.39323232
1/3/22,ORW,248,26,1,221,COMBO,11,9,0,15,351,,48.3,56.2,0,0,0,1,1,1,35,28,40.2243883,-83.39323232
1/10/22,ORW,262,29,1,232,COMBO,52,49,0,32,350,,56.7,43.5,0,0,0,1,1,1,78,58,40.2243883,-83.39323232
1/17/22,ORW,277,16,1,260,COMBO,68,63,0,28,362,,550,614,,,,,,,79,64,40.2243883,-83.39323232
9/4/20,OSP,2,0,0,2,,0,0,0,1,14,,0,0,,,,,,,0,0,41.10959698,-80.57656353
9/9/20,OSP,2,0,0,2,,0,0,0,1,14,0,0,0,,,,,,,0,0,41.10959698,-80.57656353
9/15/20,OSP,2,0,0,2,,1,0,0,5,14,0,0,0,,,,,,,0,0,41.10959698,-80.57656353
9/22/20,OSP,2,0,0,2,,0,0,0,3,14,0,0,0,,,,,,,0,0,41.10959698,-80.57656353
9/29/20,OSP,2,0,0,2,,0,0,0,0,14,0,0,0,,,,,,,0,0,41.10959698,-80.57656353
10/6/20,OSP,3,1,0,2,,1,1,0,0,14,0,24,14.1,,,,,,,2,0,41.10959698,-80.57656353
10/13/20,OSP,6,4,0,2,,1,1,0,0,14,0,6,5.53,,,,,,,5,3,41.10959698,-80.57656353
10/20/20,OSP,7,2,0,5,,2,2,0,0,15,0,0,0,,,,,,,4,6,41.10959698,-80.57656353
10/27/20,OSP,8,3,0,5,,2,2,0,0,15,0,0,0,,,,,,,5,4,41.10959698,-80.57656353
11/3/20,OSP,10,2,0,8,,0,0,0,0,17,2,0,0,,,,,,,2,4,41.10959698,-80.57656353
11/10/20,OSP,15,5,0,10,,1,0,0,1,16,0,0,0,,,,,,,5,3,41.10959698,-80.57656353
11/17/20,OSP,23,11,0,12,,0,0,0,1,16,0,482,451,,,,,,,11,10,41.10959698,-80.57656353
11/24/20,OSP,34,18,0,16,,2,1,0,1,16,0,5.4,0,,,,,,,19,18,41.10959698,-80.57656353
12/1/20,OSP,48,23,0,25,,13,8,0,7,16,0,45.4,13.8,,,,,,,31,29,41.10959698,-80.57656353
12/8/20,OSP,66,20,0,46,,17,14,0,6,18,3,115,65.6,,,,,,,34,43,41.10959698,-80.57656353
12/15/20,OSP,69,9,0,60,,18,16,0,5,19,0,98.1,8.83,,,,,,,25,32,41.10959698,-80.57656353
12/22/20,OSP,73,6,1,66,,4,4,0,3,34,3,58.6,0,,,,,,,10,15,41.10959698,-80.57656353
12/29/20,OSP,82,14,1,67,,9,9,0,2,33,-1,30,2.75,,,,,,,23,18,41.10959698,-80.57656353
1/4/21,OSP,83,10,1,72,,9,9,0,1,34,0,0,0,,,,,,,19,21,41.10959698,-80.57656353
1/11/21,OSP,87,9,1,77,,8,8,0,0,35,0,0,0,,,,,,,17,16,41.10959698,-80.57656353
1/18/21,OSP,88,6,1,81,,8,8,0,0,35,0,2.95,0,,,,,,,14,15,41.10959698,-80.57656353
1/25/21,OSP,90,5,1,84,,0,0,0,0,43,0,0,0,,,,,,,5,5,41.10959698,-80.57656353
2/2/21,OSP,93,6,1,86,,1,0,0,3,43,0,0,0,,,,,,,6,6,41.10959698,-80.57656353
2/8/21,OSP,95,6,1,88,,0,0,0,0,43,0,0,0,,,,,,,6,7,41.10959698,-80.57656353
2/15/21,OSP,95,6,1,88,,0,0,0,0,43,0,0,0,,,,,,,6,6,41.10959698,-80.57656353
2/22/21,OSP,96,1,1,94,,0,0,0,1,42,0,0,0,,,,,,,1,1,41.10959698,-80.57656353
3/1/21,OSP,99,3,1,95,,0,0,0,1,42,0,104,42.1,,,,,,,3,3,41.10959698,-80.57656353
3/8/21,OSP,102,3,1,98,,3,2,0,1,40,0,253,70.5,,,,,,,5,3,41.10959698,-80.57656353
3/15/21,OSP,108,8,1,99,,3,3,0,0,40,0,291,63.4,,,,,,,11,9,41.10959698,-80.57656353
3/22/21,OSP,108,2,1,105,,3,3,0,0,41,1,59.6,21.8,,,,,,,5,9,41.10959698,-80.57656353
3/29/21,OSP,108,0,1,107,,2,2,0,0,43,1,8.26,2.75,,,,,,,2,3,41.10959698,-80.57656353
4/5/21,OSP,109,1,1,107,,2,2,0,0,43,0,178,24.6,,,,,,,3,3,41.10959698,-80.57656353
4/12/21,OSP,111,2,1,108,,2,2,0,0,44,0,166,30.2,,,,,,,4,3,41.10959698,-80.57656353
4/19/21,OSP,112,2,1,109,,6,6,0,1,44,0,77.7,18.4,,,,,,,8,6,41.10959698,-80.57656353
4/26/21,OSP,112,0,1,111,,5,5,0,0,45,,0,0,,,,,,,5,6,41.10959698,-80.57656353
5/3/21,OSP,115,3,1,111,,0,0,0,0,49,,0,0,,,,,,,3,4,41.10959698,-80.57656353
5/10/21,OSP,121,8,1,112,,0,0,0,0,48,,0,0,,,,,,,8,7,41.10959698,-80.57656353
5/17/21,OSP,122,4,1,117,,3,2,0,4,47,,5.19,0,,,,,,,6,6,41.10959698,-80.57656353
5/24/21,OSP,122,2,1,119,,6,4,0,4,47,,2.62,0,,,,,,,6,5,41.10959698,-80.57656353
6/1/21,OSP,122,1,1,120,,3,3,0,0,46,,0,0,,,,,,,4,5,41.10959698,-80.57656353
6/7/21,OSP,122,1,1,120,,2,2,0,0,46,,0,0,,,,,,,3,3,41.10959698,-80.57656353
6/14/21,OSP,122,0,1,121,,0,0,0,0,48,,0,0,,,,,,,0,1,41.10959698,-80.57656353
6/21/21,OSP,122,0,1,121,,0,0,0,1,47,,0,0,,,,,,,0,0,41.10959698,-80.57656353
6/28/21,OSP,122,0,1,121,,0,0,0,0,48,,0,0,,,,,,,0,0,41.10959698,-80.57656353
7/6/21,OSP,122,0,1,121,,0,0,0,0,48,,0,0,,,,,,,0,0,41.10959698,-80.57656353
7/12/21,OSP,122,0,1,121,,0,0,0,0,48,,0,0,0,0,,,,,0,0,41.10959698,-80.57656353
7/19/21,OSP,122,0,1,121,,0,0,0,0,48,,0,0,0,0,,,,,0,0,41.10959698,-80.57656353
7/26/21,OSP,122,0,1,121,,0,0,0,0,48,,0,0,,,,,,,121,0,41.10959698,-80.57656353
8/2/21,OSP,122,0,1,121,,2,0,0,2,48,,0,0,0,0,,,,,0,0,41.10959698,-80.57656353
8/9/21,OSP,122,0,1,121,,1,1,0,0,48,,0,0,0,0,0,0,0,,1,1,41.10959698,-80.57656353
8/16/21,OSP,123,1,1,121,,1,1,0,2,48,,0,0,0,0,0,0,0,,2,2,41.10959698,-80.57656353
8/23/21,OSP,123,0,1,122,,0,0,0,2,48,,0,0,0,0,0,0,0,,0,1,41.10959698,-80.57656353
8/30/21,OSP,123,0,1,122,,0,0,0,0,48,,41.8,9.55,0,0,0,0,0,,0,0,41.10959698,-80.57656353
9/7/21,OSP,125,2,1,122,,0,0,0,0,48,,0,0,0,0,0,0,0,,2,1,41.10959698,-80.57656353
9/13/21,OSP,126,3,1,122,,0,0,0,1,48,,0,0,0,0,0,0,0,,3,3,41.10959698,-80.57656353
9/20/21,OSP,128,4,1,123,CELLED,0,0,0,0,48,,0,0,0,0,0,0,0,,4,4,41.10959698,-80.57656353
9/27/21,OSP,130,5,1,124,CELLED,0,0,0,1,47,,0,0,0,0,0,0,0,,5,5,41.10959698,-80.57656353
10/4/21,OSP,132,5,1,126,CELLED,0,0,0,0,47,,0,0,0,0,0,0,0,,5,5,41.10959698,-80.57656353
10/11/21,OSP,135,7,1,127,CELLED,0,0,0,0,47,,0,0,0,0,0,0,0,,7,7,41.10959698,-80.57656353
10/18/21,OSP,137,6,1,130,CELLED,0,0,0,0,47,,0,0,0,0,0,0,0,,6,8,41.10959698,-80.57656353
10/25/21,OSP,139,4,1,134,CELLED,0,0,0,1,47,,0,0,0,0,0,0,0,,4,3,41.10959698,-80.57656353
11/1/21,OSP,140,1,1,138,CELLED,0,0,0,0,47,,0,0,0,0,0,0,0,,1,2,41.10959698,-80.57656353
11/8/21,OSP,140,0,1,139,CELLED,0,0,0,0,46,,0,0,0,0,0,0,0,,0,1,41.10959698,-80.57656353
11/15/21,OSP,140,0,1,139,CELLED,0,0,0,0,46,,0,0,0,0,0,0,0,,0,0,41.10959698,-80.57656353
11/22/21,OSP,141,1,1,139,CELLED,0,0,0,0,46,,0,0,0,0,0,0,0,,1,1,41.10959698,-80.57656353
11/29/21,OSP,145,4,1,140,CELLED,0,0,0,1,46,,0,0,0,0,0,0,0,,4,3,41.10959698,-80.57656353
12/6/21,OSP,149,5,1,143,CELLED,0,0,0,0,46,,0,0,0,0,0,0,0,,5,5,41.10959698,-80.57656353
12/13/21,OSP,152,4,1,147,CELLED,0,0,0,0,46,,0,0,0,0,0,0,0,,4,6,41.10959698,-80.57656353
12/20/21,OSP,153,1,1,151,CELLED,0,0,0,0,45,,0,0,0,0,0,0,0,,1,4,41.10959698,-80.57656353
12/27/21,OSP,160,7,1,152,CELLED,0,0,0,6,45,,0,0,0,0,0,0,0,0,7,3,41.10959698,-80.57656353
1/3/22,OSP,171,16,1,154,CELLED,1,1,0,0,45,,0,0,0,0,0,0,0,0,17,13,41.10959698,-80.57656353
1/10/22,OSP,193,24,1,168,CELLED,3,1,0,6,45,,0,0,0,0,0,0,0,1,25,27,41.10959698,-80.57656353
1/17/22,OSP,200,15,1,184,CELLED,6,4,0,4,46,,0,0,,,,,,,19,16,41.10959698,-80.57656353
9/4/20,PCI,113,0,1,112,,0,0,35,1,1388,,183,189,,,,,,,0,0,39.81120361,-83.16169676
9/9/20,PCI,113,0,1,112,,0,0,35,1,1380,-13,201,418,,,,,,,0,0,39.81120361,-83.16169676
9/15/20,PCI,113,0,1,112,,0,0,35,5,1372,-3,123,184,,,,,,,0,0,39.81120361,-83.16169676
9/22/20,PCI,113,-1,1,113,,0,0,35,7,1361,-3,7.88,6.7,,,,,,,-1,-1,39.81120361,-83.16169676
9/29/20,PCI,113,-1,1,113,,0,0,35,3,1354,-4,59,39.4,,,,,,,-1,-1,39.81120361,-83.16169676
10/6/20,PCI,113,0,1,112,,0,0,35,0,1344,-2,172,143,,,,,,,0,0,39.81120361,-83.16169676
10/13/20,PCI,113,0,1,112,,0,0,35,2,1338,-1,0,0,,,,,,,0,0,39.81120361,-83.16169676
10/20/20,PCI,114,0,1,113,,0,0,35,0,1328,-5,135,124,,,,,,,0,0,39.81120361,-83.16169676
10/27/20,PCI,114,0,1,113,,0,0,35,15,1325,0,150,128,,,,,,,0,0,39.81120361,-83.16169676
11/3/20,PCI,115,1,1,113,,0,0,35,8,1316,-2,93.8,81.2,,,,,,,1,1,39.81120361,-83.16169676
11/10/20,PCI,116,2,1,113,,0,0,35,6,1307,-3,169,134,,,,,,,2,1,39.81120361,-83.16169676
11/17/20,PCI,121,6,1,114,,2,1,35,15,1297,-7,169,158,,,,,,,7,5,39.81120361,-83.16169676
11/24/20,PCI,123,5,1,117,,5,5,35,9,1292,0,130,42.2,,,,,,,10,11,39.81120361,-83.16169676
12/1/20,PCI,125,2,1,122,,4,4,35,13,1290,-1,70,103,,,,,,,6,10,39.81120361,-83.16169676
12/8/20,PCI,127,4,1,122,,6,4,35,13,1284,0,48.6,73,,,,,,,8,6,39.81120361,-83.16169676
12/15/20,PCI,130,4,1,125,,7,7,35,1,1278,-3,45.3,16.3,,,,,,,11,10,39.81120361,-83.16169676
12/22/20,PCI,138,12,1,125,,3,1,35,7,1271,-1,30.8,3.27,,,,,,,13,15,39.81120361,-83.16169676
12/29/20,PCI,142,6,1,135,,0,0,35,3,1268,-2,3.26,0,,,,,,,6,9,39.81120361,-83.16169676
1/4/21,PCI,142,6,1,135,,0,0,35,1,1261,-3,17.4,23.5,,,,,,,6,6,39.81120361,-83.16169676
1/11/21,PCI,153,17,1,135,,0,0,35,0,1249,-4,28.5,45.9,,,,,,,17,14,39.81120361,-83.16169676
1/18/21,PCI,157,16,1,140,,0,0,35,2,1244,0,32,61.9,,,,,,,16,17,39.81120361,-83.16169676
1/25/21,PCI,156,2,1,153,,0,0,35,1,1232,-2,21.1,3.35,,,,,,,2,6,39.81120361,-83.16169676
2/2/21,PCI,161,5,1,155,,1,1,35,2,1234,-1,23.3,14.5,,,,,,,6,7,39.81120361,-83.16169676
2/8/21,PCI,161,2,1,158,,1,1,35,0,1226,-3,5.55,0,,,,,,,3,4,39.81120361,-83.16169676
2/15/21,PCI,162,1,1,160,,0,0,35,0,1215,0,0,0,,,,,,,1,1,39.81120361,-83.16169676
2/22/21,PCI,164,3,1,160,,0,0,35,9,1207,-2,0,0,,,,,,,3,3,39.81120361,-83.16169676
3/1/21,PCI,171,6,1,164,,0,0,35,5,1200,-3,3.85,0,,,,,,,6,4,39.81120361,-83.16169676
3/8/21,PCI,172,6,1,165,,0,0,35,7,1197,-2,5.3,0,,,,,,,6,7,39.81120361,-83.16169676
3/15/21,PCI,172,6,1,165,,0,0,35,14,1192,-1,0,0,,,,,,,6,6,39.81120361,-83.16169676
3/22/21,PCI,172,0,1,171,,0,0,35,6,1189,-1,0,0,,,,,,,0,2,39.81120361,-83.16169676
3/29/21,PCI,173,2,1,170,,0,0,35,3,1177,0,4.55,0,,,,,,,2,2,39.81120361,-83.16169676
4/5/21,PCI,176,4,1,171,,0,0,35,1,1170,-3,0,0,,,,,,,4,3,39.81120361,-83.16169676
4/12/21,PCI,177,3,1,173,,0,0,35,0,1165,0,3.33,0,,,,,,,3,3,39.81120361,-83.16169676
4/19/21,PCI,177,1,1,175,,0,0,35,2,1158,0,0,0,,,,,,,1,2,39.81120361,-83.16169676
4/26/21,PCI,177,0,1,176,,0,0,35,0,1149,,75.5,25.2,,,,,,,0,1,39.81120361,-83.16169676
5/3/21,PCI,178,1,1,176,,1,0,35,3,1152,,10.9,0,,,,,,,1,1,39.81120361,-83.16169676
5/10/21,PCI,178,1,1,176,,0,0,35,7,1137,,0,0,,,,,,,1,1,39.81120361,-83.16169676
5/17/21,PCI,178,1,1,176,,0,0,35,5,1129,,0,0,,,,,,,1,1,39.81120361,-83.16169676
5/24/21,PCI,178,1,1,176,,0,0,35,7,1127,,0,0,,,,,,,1,1,39.81120361,-83.16169676
6/1/21,PCI,178,0,1,177,,0,0,35,1,1117,,7.97,0,,,,,,,0,0,39.81120361,-83.16169676
6/7/21,PCI,178,0,1,177,,0,0,35,11,1108,,0,0,,,,,,,0,0,39.81120361,-83.16169676
6/14/21,PCI,178,0,1,177,,0,0,35,8,1099,,7.38,4.02,,,,,,,0,0,39.81120361,-83.16169676
6/21/21,PCI,178,0,1,177,,0,0,35,5,1095,,0,0,,,,,,,0,0,39.81120361,-83.16169676
6/28/21,PCI,178,0,1,177,,0,0,35,1,1086,,0,0,,,,,,,0,0,39.81120361,-83.16169676
7/6/21,PCI,178,0,1,177,,0,0,35,0,1083,,0,0,,,,,,,0,0,39.81120361,-83.16169676
7/12/21,PCI,179,1,1,177,,0,0,35,1,1076,,0,0,0,0,,,,,1,1,39.81120361,-83.16169676
7/19/21,PCI,179,0,1,178,,0,0,35,0,1072,,0,0,0,0,,,,,0,1,39.81120361,-83.16169676
7/26/21,PCI,179,0,1,178,,0,0,35,4,1073,,0,0,,,,,,,182,0,39.81120361,-83.16169676
8/2/21,PCI,179,0,1,178,,0,0,35,1,1067,,0,0,0,0,,,,,0,0,39.81120361,-83.16169676
8/9/21,PCI,181,2,1,178,,0,0,35,1,1061,,7.05,0,0,0,0,1,1,,2,2,39.81120361,-83.16169676
8/16/21,PCI,181,0,1,180,,0,0,35,1,1056,,11.1,3.34,0,0,0,1,1,,0,0,39.81120361,-83.16169676
8/23/21,PCI,181,0,1,180,,0,0,35,1,1054,,238,39.5,0,0,0,1,1,,0,0,39.81120361,-83.16169676
8/30/21,PCI,182,1,1,180,,0,0,35,7,1051,,55,14.7,0,0,0,1,1,,1,1,39.81120361,-83.16169676
9/7/21,PCI,184,2,1,181,,1,0,35,4,1045,,59,0,0,0,0,1,1,,2,1,39.81120361,-83.16169676
9/13/21,PCI,187,5,1,181,,2,1,35,3,1044,,263,0,0,0,0,1,1,,6,5,39.81120361,-83.16169676
9/20/21,PCI,189,4,1,184,OPEN BAY,1,1,35,4,1039,,63.9,0,0,0,0,1,1,,5,5,39.81120361,-83.16169676
9/27/21,PCI,194,5,1,188,OPEN BAY,4,2,35,6,1035,,344,0,0,0,0,1,1,,7,7,39.81120361,-83.16169676
10/4/21,PCI,195,4,1,190,OPEN BAY,5,4,35,2,1024,,16.4,0,0,0,0,1,1,,8,9,39.81120361,-83.16169676
10/11/21,PCI,195,2,1,192,OPEN BAY,5,4,35,5,1021,,66.3,46.6,0,0,0,1,1,,6,7,39.81120361,-83.16169676
10/18/21,PCI,196,2,1,193,OPEN BAY,4,3,35,2,1021,,13.9,8.95,0,0,0,1,1,,5,6,39.81120361,-83.16169676
10/25/21,PCI,197,1,1,195,OPEN BAY,1,1,35,3,1021,,15.2,10.7,0,0,0,1,1,,2,3,39.81120361,-83.16169676
